
 Data Alignment: None
 Data Alignment Step: 0
C:\Users\Labuser\Documents\Octet experiments\2020\20200514 - AMC PCT media run3 kinetics 47-54, 200514_001.frd, 200514_002.frd, 200514_003.frd, 200514_004.frd, 200514_005.frd, 200514_006.frd, 200514_007.frd, 200514_008.frd, 200514_009.frd, 200514_010.frd, 200514_011.frd, 200514_012.frd, 200514_013.frd, 200514_014.frd, 200514_015.frd, 200514_016.frd, 
X Values, A2, B2, C2, D2, E2, F2, G2, H2, A3, B3, C3, D3, E3, F3, G3, H3, 
0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
262.40, -0.05052023, -0.02416776, -0.02969927, -0.02167654, -0.05128591, -0.03914547, -0.03470888, -0.05569106, -0.06930706, -0.03478304, -0.0393674, -0.04165462, -0.0488582, -0.06214493, -0.00630628, -0.00742836, 
262.60, -0.0510709, -0.0282541, -0.02740533, -0.02248615, -0.05088918, -0.03675821, -0.03658101, -0.05399317, -0.06694141, -0.03364528, -0.04037618, -0.04465134, -0.04869614, -0.06185192, -0.0094046, -0.01242511, 
262.80, -0.04920956, -0.02949171, -0.02678297, -0.02250741, -0.04828413, -0.03828952, -0.03346026, -0.05588118, -0.06335703, -0.03676869, -0.03941591, -0.03826433, -0.04652576, -0.05972881, -0.00617079, -0.01155504, 
263.01, -0.05414005, -0.02561883, -0.03043327, -0.02331198, -0.04949024, -0.04133091, -0.03500856, -0.05449187, -0.0652885, -0.03732958, -0.03986855, -0.03935067, -0.05208271, -0.06105867, -0.01024844, -0.01359225, 
263.21, -0.04820419, -0.02543163, -0.03168009, -0.02538064, -0.04803777, -0.04439364, -0.03535807, -0.05588434, -0.0644971, -0.03658877, -0.03931132, -0.03822687, -0.05021325, -0.06303838, -0.00726988, -0.00936808, 
263.40, -0.05060002, -0.02585399, -0.02827519, -0.01949811, -0.047947, -0.04163602, -0.03468324, -0.05423138, -0.06497355, -0.03586753, -0.04288901, -0.03878874, -0.04968149, -0.06217735, -0.00675237, -0.00913915, 
263.60, -0.05137571, -0.02332927, -0.0334091, -0.01979022, -0.05228389, -0.03766935, -0.03499788, -0.05184444, -0.06719331, -0.03547129, -0.04085932, -0.03805288, -0.0495433, -0.05783496, -0.00912212, -0.00885043, 
263.80, -0.05314765, -0.02670953, -0.02895685, -0.02094226, -0.04727979, -0.0377541, -0.03615874, -0.05518576, -0.06532755, -0.03745779, -0.03823474, -0.03921685, -0.04874017, -0.05824922, -0.00994334, -0.00975161, 
264.00, -0.04892441, -0.02502605, -0.02609416, -0.02281329, -0.04750029, -0.04120136, -0.03079975, -0.05401734, -0.06306428, -0.04113364, -0.04152864, -0.03599978, -0.04971093, -0.06057145, -0.00896228, -0.0092944, 
264.20, -0.05126698, -0.02365448, -0.03169278, -0.02575761, -0.0491831, -0.0386168, -0.03594883, -0.05479251, -0.06746119, -0.03825956, -0.04116163, -0.03918202, -0.04861787, -0.05945571, -0.01280276, -0.01206958, 
264.40, -0.05168186, -0.02544521, -0.03048692, -0.02319803, -0.04583099, -0.04647732, -0.03570705, -0.05387501, -0.06627409, -0.03944818, -0.04347122, -0.04480196, -0.05067778, -0.05873051, -0.00806757, -0.00981861, 
264.60, -0.05007514, -0.02387972, -0.0305542, -0.02564218, -0.0483586, -0.03968604, -0.03655345, -0.05809494, -0.06357063, -0.03974865, -0.04469622, -0.03759835, -0.05039804, -0.06131205, -0.0082897, -0.0076052, 
264.81, -0.04810955, -0.02180916, -0.02661582, -0.02401658, -0.05073917, -0.03921949, -0.03825095, -0.05349393, -0.06710121, -0.03579212, -0.03918302, -0.0376789, -0.05299005, -0.0628381, -0.00757625, -0.0085332, 
265.01, -0.05098342, -0.02406055, -0.02849535, -0.0254119, -0.05070586, -0.04152876, -0.03224824, -0.05763466, -0.06650156, -0.03858895, -0.04204176, -0.04294968, -0.04908904, -0.06167506, -0.00631941, -0.00977927, 
265.21, -0.04748676, -0.02442447, -0.03228135, -0.02229421, -0.04809037, -0.0413526, -0.03897149, -0.05301565, -0.06763591, -0.04122788, -0.03894296, -0.0381619, -0.04841452, -0.06445213, -0.00843325, -0.01685126, 
265.40, -0.0501157, -0.02252774, -0.02864065, -0.02271934, -0.04755896, -0.03980688, -0.03427372, -0.04869426, -0.06451204, -0.03899315, -0.04024017, -0.03693916, -0.0524446, -0.05978806, -0.00694185, -0.010338, 
265.60, -0.05381843, -0.02732647, -0.02939904, -0.02533936, -0.04724427, -0.03974282, -0.03342534, -0.05233974, -0.06458568, -0.03979754, -0.03924324, -0.04219856, -0.05458669, -0.0616906, -0.01073793, -0.01467024, 
265.80, -0.04968882, -0.0242164, -0.03007527, -0.02213153, -0.04787763, -0.03949126, -0.03347247, -0.04947525, -0.06563096, -0.03983798, -0.03912914, -0.0441478, -0.05019328, -0.06030278, -0.00651783, -0.00976137, 
266.01, -0.05054588, -0.02319967, -0.03461853, -0.02407931, -0.04463239, -0.04155602, -0.03398649, -0.0542545, -0.06338983, -0.03491909, -0.04302588, -0.03529252, -0.04895325, -0.06003406, -0.00866594, -0.00704829, 
266.21, -0.05243918, -0.02720972, -0.03178858, -0.02447307, -0.04865633, -0.03946285, -0.03625182, -0.05432761, -0.0689183, -0.04146603, -0.04447089, -0.03965098, -0.05017202, -0.06263186, -0.01141269, -0.01182174, 
266.40, -0.04890275, -0.02521532, -0.03101919, -0.02317479, -0.04889523, -0.04224825, -0.03805273, -0.05391342, -0.06687669, -0.03911222, -0.04167026, -0.0427631, -0.05164842, -0.06031305, -0.00829193, -0.01064453, 
266.60, -0.05027543, -0.02333369, -0.02862521, -0.02173432, -0.04692635, -0.03841386, -0.03710733, -0.05254804, -0.06381003, -0.03888604, -0.04057902, -0.04392429, -0.04871841, -0.05999021, -0.00865261, -0.00381379, 
266.80, -0.0495533, -0.02841465, -0.03236904, -0.02183624, -0.0491088, -0.042397, -0.03312416, -0.05515772, -0.06614352, -0.03802409, -0.04225754, -0.04324586, -0.04682171, -0.06231305, -0.0092463, -0.00779918, 
267.00, -0.05130353, -0.02247023, -0.03097245, -0.0222966, -0.04701051, -0.03866412, -0.03133845, -0.05698458, -0.0641867, -0.03600406, -0.04072876, -0.04014234, -0.04839776, -0.06516375, -0.00751293, -0.00852458, 
267.20, -0.05058386, -0.02574444, -0.02937401, -0.02119515, -0.04926116, -0.04026538, -0.0344826, -0.0521955, -0.06329834, -0.03572174, -0.04262651, -0.03554093, -0.04721485, -0.05726475, -0.00931139, -0.00979939, 
267.40, -0.04962721, -0.0257345, -0.03091189, -0.02495648, -0.05091871, -0.04575032, -0.03460083, -0.05180399, -0.07078943, -0.03961511, -0.04169481, -0.04224749, -0.04507584, -0.06269512, -0.0080393, -0.00691734, 
267.60, -0.05263173, -0.02411043, -0.0279579, -0.02108151, -0.04857636, -0.03696239, -0.0327586, -0.05491036, -0.06098782, -0.03621329, -0.04131754, -0.04579561, -0.04928976, -0.06361886, -0.00875151, -0.0087949, 
267.81, -0.05045149, -0.02671822, -0.02959391, -0.02104525, -0.045086, -0.03949231, -0.03749672, -0.0563613, -0.06277387, -0.0384891, -0.04099413, -0.04265807, -0.04753048, -0.0585461, -0.00905606, -0.00966555, 
268.01, -0.04827818, -0.02949256, -0.02792291, -0.02362235, -0.04925548, -0.04193854, -0.03738696, -0.0562317, -0.06687468, -0.03995715, -0.04483605, -0.04265193, -0.05070871, -0.06370941, -0.0145432, -0.01405952, 
268.20, -0.05101647, -0.02588154, -0.03301621, -0.02322415, -0.05184129, -0.04482765, -0.03409789, -0.05378192, -0.06334893, -0.03632108, -0.03822482, -0.04406694, -0.04969914, -0.0617326, -0.00566413, -0.00845298, 
268.40, -0.05327306, -0.02419419, -0.02722255, -0.02192702, -0.05044403, -0.04501947, -0.03886377, -0.0551063, -0.06605301, -0.03749539, -0.04451473, -0.04144444, -0.04999091, -0.06364619, -0.0072903, -0.01184535, 
268.60, -0.05086373, -0.02370588, -0.02701864, -0.0238637, -0.04724642, -0.04363315, -0.03667463, -0.05194626, -0.0671569, -0.04391471, -0.04374576, -0.04183181, -0.04912005, -0.05970594, -0.01008088, -0.0091707, 
268.80, -0.05160286, -0.02840954, -0.0247888, -0.02161153, -0.0503292, -0.04459655, -0.03599892, -0.05478572, -0.06466558, -0.04101798, -0.04041625, -0.04169324, -0.0518775, -0.06479105, -0.00725772, -0.01159913, 
269.01, -0.05396395, -0.02329215, -0.02959723, -0.02318217, -0.05009802, -0.04256013, -0.0396198, -0.05519096, -0.06775159, -0.04039469, -0.04051809, -0.04386416, -0.04759755, -0.06437185, -0.01029909, -0.00449584, 
269.21, -0.04998489, -0.02784694, -0.02798639, -0.02259616, -0.04997575, -0.04173211, -0.0385748, -0.05693965, -0.06681737, -0.03373089, -0.04275036, -0.04307489, -0.04870295, -0.05974592, -0.00221237, -0.01205636, 
269.40, -0.05055958, -0.03073583, -0.02921347, -0.02222759, -0.04958938, -0.04344383, -0.03449326, -0.05918119, -0.06705333, -0.03996922, -0.04433695, -0.04371381, -0.05036376, -0.06057728, -0.00824796, -0.0086626, 
269.60, -0.05013671, -0.02590904, -0.03200123, -0.02237419, -0.04689726, -0.03954624, -0.03592305, -0.05404425, -0.06705336, -0.03730378, -0.04201419, -0.03892717, -0.05369906, -0.06393582, -0.00693971, -0.00797154, 
269.80, -0.0566138, -0.02715688, -0.03070991, -0.02294974, -0.05294079, -0.0417452, -0.03736737, -0.05111551, -0.06504601, -0.03991716, -0.04121408, -0.0439745, -0.0507662, -0.0617357, -0.01034998, -0.00665417, 
270.00, -0.05246353, -0.02706378, -0.03138803, -0.02420174, -0.04857524, -0.04272386, -0.03512186, -0.05797552, -0.06715746, -0.04039226, -0.03985178, -0.03985094, -0.04863621, -0.06137793, -0.00474071, -0.01531492, 
270.20, -0.05050924, -0.02667787, -0.02723946, -0.02272799, -0.0486671, -0.04458066, -0.03621004, -0.05312563, -0.06527156, -0.03647555, -0.03956605, -0.04041135, -0.04981232, -0.06001246, -0.00166029, -0.01279391, 
270.40, -0.0542233, -0.02580943, -0.0342062, -0.02033033, -0.04825745, -0.04197367, -0.03623527, -0.05522233, -0.06166606, -0.04126744, -0.04048324, -0.04223391, -0.05165078, -0.0611968, -0.00914501, -0.01243169, 
270.59, -0.0521653, -0.02751519, -0.03088037, -0.02639769, -0.05190027, -0.04495766, -0.03789299, -0.05149959, -0.06504114, -0.03672405, -0.04163226, -0.0405118, -0.04913516, -0.06063463, -0.01011402, -0.01030263, 
270.81, -0.05242148, -0.02345713, -0.03041571, -0.02380116, -0.04855194, -0.04193658, -0.04167618, -0.05617763, -0.06892937, -0.04180316, -0.04097024, -0.04088832, -0.04868883, -0.06340575, -0.00763054, -0.0085804, 
271.01, -0.05259085, -0.02438983, -0.02876215, -0.02798414, -0.05313738, -0.03861325, -0.03667779, -0.05180966, -0.06976712, -0.03528906, -0.04270653, -0.0414542, -0.05169867, -0.06154707, -0.01099404, -0.00905524, 
271.20, -0.05247784, -0.02630625, -0.03144694, -0.02497206, -0.05112623, -0.04090074, -0.03680091, -0.05598124, -0.06475306, -0.03978773, -0.04550812, -0.0413405, -0.04922816, -0.06318305, -0.01161351, -0.01178381, 
271.40, -0.05014534, -0.02474885, -0.03093953, -0.023571, -0.05053593, -0.03950357, -0.03629977, -0.05839449, -0.0684301, -0.03767001, -0.04043088, -0.04184049, -0.05252409, -0.06032637, -0.01128112, -0.00633132, 
271.61, -0.05136069, -0.02367156, -0.0323155, -0.02681969, -0.05184309, -0.04382669, -0.03695145, -0.05548225, -0.06441064, -0.03904893, -0.04049714, -0.03910672, -0.0526338, -0.06050019, -0.00510436, -0.01135802, 
271.81, -0.0523821, -0.02731552, -0.02960496, -0.02826452, -0.04915887, -0.04513426, -0.03605761, -0.05300662, -0.06896217, -0.03879851, -0.04635129, -0.04130925, -0.0538462, -0.06098412, -0.00486535, -0.01500125, 
272.01, -0.05373313, -0.02799919, -0.03535243, -0.02111128, -0.05100238, -0.04231928, -0.03679936, -0.05838249, -0.06502858, -0.03742766, -0.04315566, -0.04290595, -0.05380705, -0.06490912, -0.00776306, -0.00797711, 
272.21, -0.04895516, -0.02762086, -0.03209499, -0.0236383, -0.04880819, -0.04484091, -0.03629884, -0.05281305, -0.06677737, -0.03958231, -0.04373646, -0.04049427, -0.0529492, -0.06204191, -0.01107407, -0.00920384, 
272.40, -0.05224832, -0.02622549, -0.03154026, -0.02304078, -0.05133043, -0.04243813, -0.03731758, -0.05632764, -0.06581864, -0.03679293, -0.04834936, -0.04472997, -0.05076286, -0.06262776, -0.00601617, -0.01065183, 
272.60, -0.05735202, -0.02953439, -0.03020135, -0.02754888, -0.04894685, -0.04094471, -0.03355443, -0.05757226, -0.06620567, -0.03906812, -0.04356379, -0.04137918, -0.05282918, -0.06137814, -0.00575377, -0.01001216, 
272.80, -0.05451767, -0.02573629, -0.03223066, -0.02461254, -0.04921211, -0.04048837, -0.03590045, -0.0529755, -0.06666383, -0.03783929, -0.04068586, -0.04083241, -0.05299181, -0.06092945, -0.00768683, -0.01278296, 
273.00, -0.05187716, -0.02273534, -0.02902783, -0.02220614, -0.0502831, -0.04080515, -0.0382353, -0.05684517, -0.0674712, -0.04033293, -0.04317278, -0.04392008, -0.05260842, -0.06241695, -0.00989193, -0.00877469, 
273.20, -0.05121597, -0.02558884, -0.03396782, -0.02453379, -0.04589351, -0.04218033, -0.03370816, -0.05572745, -0.07033105, -0.03683308, -0.0417676, -0.0385758, -0.05273186, -0.06301414, -0.008871, -0.01074594, 
273.40, -0.05579785, -0.02932514, -0.03350037, -0.02730339, -0.04768757, -0.04529663, -0.03456137, -0.05295331, -0.06509595, -0.03566493, -0.04199646, -0.04101111, -0.04941363, -0.06297178, -0.01380758, -0.00728997, 
273.59, -0.05312183, -0.02688424, -0.03061865, -0.02340277, -0.05308998, -0.04251465, -0.03194325, -0.05235311, -0.06322415, -0.03600156, -0.04122184, -0.03589776, -0.0514379, -0.05866757, -0.00987887, -0.01105371, 
273.81, -0.0491227, -0.02579496, -0.03164025, -0.02245563, -0.05016594, -0.04137379, -0.03648491, -0.05348293, -0.07095618, -0.03599615, -0.04339676, -0.0403657, -0.05143516, -0.06198722, -0.00837062, -0.01335491, 
274.01, -0.05230037, -0.02894631, -0.03177783, -0.02474011, -0.0505226, -0.04093269, -0.03609179, -0.05201779, -0.06425925, -0.04108948, -0.04293077, -0.04038368, -0.0491182, -0.06159042, -0.01051322, -0.00815076, 
274.20, -0.05166779, -0.02872866, -0.03378344, -0.02688019, -0.04871418, -0.04555725, -0.03303972, -0.05630987, -0.06738786, -0.03985867, -0.04036186, -0.04024329, -0.05346121, -0.06212353, -0.00633645, -0.00996325, 
274.40, -0.05453658, -0.02638721, -0.03325488, -0.02181084, -0.04952322, -0.04121535, -0.03633679, -0.05749477, -0.067671, -0.04528357, -0.04291971, -0.04409824, -0.04694961, -0.06526867, -0.00787117, -0.00710053, 
274.61, -0.05489572, -0.02511973, -0.03004904, -0.02204798, -0.04992399, -0.04519686, -0.03900499, -0.0551623, -0.06906458, -0.03733577, -0.04213213, -0.04095842, -0.04929863, -0.06299296, -0.00974277, -0.00857415, 
274.81, -0.04908314, -0.0263441, -0.02948098, -0.02083525, -0.05063801, -0.04061126, -0.03733676, -0.05727268, -0.0657031, -0.03738238, -0.04081485, -0.04251343, -0.04829679, -0.06217311, -0.00784638, -0.00713727, 
275.01, -0.05197946, -0.02330138, -0.02933977, -0.02578623, -0.04830142, -0.0436699, -0.03984988, -0.05430621, -0.06388712, -0.03837178, -0.04313415, -0.04343701, -0.05133588, -0.06292011, -0.00663614, -0.01146783, 
275.20, -0.04964615, -0.02849508, -0.03357738, -0.02523333, -0.04606834, -0.03925515, -0.03734501, -0.05512341, -0.06736737, -0.03648403, -0.04320239, -0.04121292, -0.05071007, -0.0629364, -0.01063851, -0.01071345, 
275.40, -0.05441814, -0.02453267, -0.03035393, -0.0230744, -0.05012227, -0.03998176, -0.03711987, -0.056768, -0.0631642, -0.03890794, -0.04220751, -0.04082985, -0.05300333, -0.06063867, -0.00571673, -0.01020969, 
275.60, -0.05032595, -0.02567509, -0.03089246, -0.02230354, -0.04747262, -0.04194427, -0.03532812, -0.05621403, -0.0650425, -0.03949554, -0.0402589, -0.04159373, -0.04860773, -0.06150931, -0.00940666, -0.00930672, 
275.80, -0.05134405, -0.02741169, -0.02915915, -0.02176969, -0.0501253, -0.04267844, -0.0397741, -0.0535733, -0.06744616, -0.03768468, -0.04313534, -0.03635933, -0.05325355, -0.06388807, -0.01162479, -0.00809819, 
276.00, -0.05472136, -0.02988282, -0.03160674, -0.02373182, -0.04936071, -0.04164235, -0.03750537, -0.05573051, -0.0660958, -0.04187499, -0.04591671, -0.04477397, -0.05331542, -0.0610106, -0.01129802, -0.00662133, 
276.20, -0.05003978, -0.02756281, -0.03182276, -0.02220825, -0.05097293, -0.04553777, -0.03674503, -0.05572375, -0.06570837, -0.03751988, -0.04423393, -0.04129684, -0.05072991, -0.06020243, -0.01012813, -0.01177994, 
276.40, -0.05263103, -0.02696292, -0.03101721, -0.02791356, -0.05051564, -0.04590871, -0.03399958, -0.05629126, -0.06763212, -0.04017284, -0.04120312, -0.04396217, -0.05190142, -0.05890942, -0.00810851, -0.01095837, 
276.59, -0.0524571, -0.02658146, -0.03214527, -0.02666859, -0.04948395, -0.04056374, -0.03243411, -0.05933529, -0.06359261, -0.03762673, -0.04437288, -0.04407351, -0.05022128, -0.06061139, -0.00910683, -0.01080897, 
276.81, -0.05620456, -0.02788177, -0.03460598, -0.02477227, -0.05242671, -0.04417077, -0.04199366, -0.05407608, -0.06734034, -0.03596498, -0.0435307, -0.04471001, -0.05003105, -0.0618657, -0.00457285, -0.01030613, 
277.01, -0.05502141, -0.02507702, -0.03010762, -0.02373285, -0.0514558, -0.04028107, -0.03570964, -0.05844474, -0.06852242, -0.03622852, -0.04295032, -0.04247611, -0.05478379, -0.06178384, -0.01385307, -0.01084251, 
277.20, -0.05415963, -0.02607911, -0.03095869, -0.02289374, -0.05407883, -0.04163345, -0.03598705, -0.05520626, -0.0675529, -0.0379304, -0.04464886, -0.0377691, -0.05376918, -0.06423366, -0.00631903, -0.00852837, 
277.40, -0.05147558, -0.02433808, -0.0356282, -0.02480627, -0.04966009, -0.04189448, -0.04040898, -0.05534085, -0.06617182, -0.04159933, -0.04157486, -0.04310202, -0.04937612, -0.06248173, -0.01263724, -0.0125952, 
277.60, -0.05229677, -0.02606639, -0.03248115, -0.02404826, -0.04856851, -0.04236645, -0.03845685, -0.05740282, -0.06518792, -0.04239318, -0.04175672, -0.03815533, -0.05213332, -0.06490362, -0.01070291, -0.0106845, 
277.81, -0.05342174, -0.0250166, -0.03480735, -0.02469531, -0.05087002, -0.04468263, -0.03325999, -0.05726486, -0.06861126, -0.04073682, -0.03904121, -0.04350583, -0.05267223, -0.06295401, -0.01090233, -0.00946933, 
278.01, -0.05675703, -0.0271512, -0.02882522, -0.02405814, -0.04918751, -0.04201214, -0.03678589, -0.05880646, -0.0667049, -0.04046504, -0.04282219, -0.04794402, -0.04970939, -0.0625351, -0.00603724, -0.01134273, 
278.20, -0.04855071, -0.02632083, -0.03167101, -0.02525655, -0.05299489, -0.04187621, -0.03825007, -0.05884008, -0.06422169, -0.03793806, -0.0409488, -0.041656, -0.05129496, -0.06257977, -0.00813956, -0.01347413, 
278.40, -0.05336677, -0.02770004, -0.03046138, -0.02505693, -0.04810253, -0.04271485, -0.0401782, -0.05715734, -0.06635685, -0.03852435, -0.04388425, -0.04413483, -0.05190714, -0.06586836, -0.00958086, -0.01010181, 
278.60, -0.05513812, -0.02887061, -0.0319575, -0.02705764, -0.05161256, -0.04135552, -0.03472611, -0.05856553, -0.0672823, -0.04037846, -0.04486832, -0.04141941, -0.05276616, -0.06255948, -0.00881913, -0.01329507, 
278.80, -0.052469, -0.02615904, -0.02977607, -0.02263244, -0.05006773, -0.04349133, -0.03841068, -0.05801327, -0.06521591, -0.03987009, -0.04241512, -0.04167284, -0.05163842, -0.0656689, -0.00491635, -0.01103614, 
279.00, -0.05144447, -0.02857433, -0.0336979, -0.02342019, -0.05017574, -0.0410021, -0.03613761, -0.05511336, -0.06716342, -0.040929, -0.04287174, -0.0450615, -0.05325147, -0.06229521, -0.01104266, -0.01189358, 
279.20, -0.05340319, -0.02544337, -0.03078204, -0.02335021, -0.05308294, -0.04037988, -0.03895829, -0.05576961, -0.06508915, -0.03975423, -0.04169286, -0.04277865, -0.05124152, -0.06381695, -0.01072821, -0.01378648, 
279.40, -0.05179651, -0.02507075, -0.03037934, -0.02336772, -0.04911217, -0.04219924, -0.03721474, -0.05605175, -0.06806387, -0.03670903, -0.04239969, -0.04009962, -0.05055503, -0.06637049, -0.00992159, -0.01087348, 
279.61, -0.0570007, -0.02682028, -0.03246058, -0.02248382, -0.0517675, -0.04038035, -0.03491491, -0.05631394, -0.06992905, -0.04191316, -0.04513458, -0.04072209, -0.05239655, -0.06411779, -0.00947095, -0.01001908, 
279.81, -0.05291758, -0.02528205, -0.03071221, -0.0245154, -0.0510572, -0.04131189, -0.04209426, -0.05957755, -0.06464402, -0.03983324, -0.04413766, -0.04142918, -0.05195863, -0.06609222, -0.00794144, -0.01179942, 
279.99, -0.05414817, -0.02540888, -0.03006072, -0.02687722, -0.05201867, -0.04816916, -0.03962529, -0.05523125, -0.06684618, -0.04013114, -0.04454723, -0.04153517, -0.05029024, -0.06560599, -0.01153598, -0.01210991, 
280.20, -0.05394129, -0.03160697, -0.03276177, -0.02392676, -0.05625485, -0.0446979, -0.03537076, -0.05334328, -0.06737538, -0.03884976, -0.04193497, -0.04517099, -0.05111194, -0.06297801, -0.01018546, -0.00976748, 
280.40, -0.05184355, -0.02936644, -0.02978914, -0.02702574, -0.05172378, -0.04468235, -0.03620852, -0.05877725, -0.06669353, -0.03717111, -0.03989315, -0.04374674, -0.05118047, -0.06493629, -0.0082757, -0.01078812, 
280.60, -0.05373423, -0.02730526, -0.02853716, -0.02499659, -0.0536351, -0.04294096, -0.03776329, -0.05756485, -0.06765509, -0.04087026, -0.041062, -0.03672475, -0.0475992, -0.0642293, -0.00842242, -0.01225308, 
280.81, -0.05289618, -0.0288527, -0.03585392, -0.02697115, -0.0508327, -0.04346008, -0.03726525, -0.05921699, -0.0653379, -0.04237201, -0.0434117, -0.0432467, -0.05599959, -0.06372986, -0.01108584, -0.0073206, 
281.01, -0.05377347, -0.02921762, -0.02954539, -0.02793649, -0.05374744, -0.04406833, -0.03441677, -0.05922507, -0.06490232, -0.03987883, -0.04278859, -0.04315655, -0.05158556, -0.06438623, -0.00445175, -0.01474824, 
